transaction_id,customer_id,product_name,category,quantity,price,total_amount,sale_date,salesperson,region,discount_percent,payment_method,status
TXN_000697,CUST_01083,Printer,Accessories,5,1195.24,5976.2,2023-10-24,Carol Davis,West,3.4,Bank Transfer,Cancelled
TXN_000698,CUST_00538,Keyboard,Peripherals,0,0.0,0.0,2023-03-02,Carol Davis,West,8.3,PayPal,Pending
TXN_000699,CUST_00163,Tablet,Computers,9,744.69,6702.210000000001,2020-05-28,eve wilson,Central,,PayPal,Cancelled
TXN_000700,CUST_00765,Webcam,Peripherals,9,449.67,4047.03,2021-01-18,eve wilson,North,0.4,Cash,Cancelled
TXN_000701,CUST_00233,Webcam,Computers,9,74.51,670.59,2023-03-07,Alice Johnson,South,3.8,PayPal,Completed
TXN_000702,CUST_00276,Headphones,Peripherals,1,1528.38,1528.38,2021-11-19,Bob Smith,South,,Cash,Refunded
TXN_000703,CUST_00643,Router,Peripherals,7,0.0,0.0,2022-10-28,Bob Smith,West,,Bank Transfer,Refunded
TXN_000704,CUST_01148,Webcam,Accessories,9,1108.54,9976.86,2023-12-07,David Brown,West,17.6,PayPal,Refunded
TXN_000705,CUST_00450,Router,Peripherals,7,829.71,5807.97,2023-03-11,David Brown,Central,,Cash,Completed
TXN_000706,CUST_00114,Keyboard,Accessories,1000,1411.47,1411470.0,2023-05-15,David Brown,North,0.5,PayPal,Pending
TXN_000707,CUST_00373,Tablet,Networking,8,697.81,5582.48,2022-03-01,bob smith,North,,PayPal,Refunded
TXN_000708,CUST_00248,Smartphone,Networking,4,1681.93,6727.72,2022-06-24,Bob Smith,Central,26.4,Bank Transfer,Refunded
TXN_000709,CUST_00071,Printer,Peripherals,8,637.69,5101.52,2021-02-14,Eve Wilson,West,18.8,Debit Card,Refunded
TXN_000710,CUST_01069,Headphones,Peripherals,0,1484.11,0.0,2020-02-19,carol davis,North,12.5,Debit Card,Completed
TXN_000711,CUST_00264,Printer,Electronics,9,905.31,8147.789999999999,2020-02-27,Bob Smith,East,17.1,Bank Transfer,Pending
TXN_000712,CUST_00229,Keyboard,Peripherals,2,215.82,431.64,2021-05-09,Alice Johnson,South,24.9,Bank Transfer,Cancelled
TXN_000713,CUST_01087,Headphones,Electronics,5,1008.7,5043.5,2022-05-20,Eve Wilson,South,11.8,Cash,Refunded
TXN_000714,CUST_00095,Monitor,Networking,6,903.32,5419.92,2021-05-13,Carol Davis,East,,PayPal,Refunded
TXN_000715,CUST_00268,Mouse,Electronics,3,1651.91,4955.7300000000005,2022-12-27,Eve Wilson,North,27.4,Cash,Refunded
TXN_000716,CUST_00310,Headphones,Accessories,5,1570.53,7852.65,2023-07-12, bob smith ,East,,Credit Card,Cancelled
TXN_000717,CUST_00176,Mouse,Electronics,5,242.72,1213.6,2022-02-15,Alice Johnson,North,19.1,PayPal,Refunded
TXN_000718,CUST_00183,Headphones,Accessories,5,1312.27,6561.35,2020-04-02,alice johnson,East,1.0,Bank Transfer,Pending
TXN_000719,CUST_00267,Webcam,Electronics,10,83.9,839.0,2023-08-25,David Brown,Central,13.1,Cash,Completed
TXN_000720,CUST_00462,Monitor,Computers,7,288.81,2021.67,2020-12-03,Carol Davis,North,15.7,Debit Card,Pending
TXN_000721,CUST_00716,Smartphone,Accessories,3,1297.34,3892.0199999999995,2023-06-08,David Brown,Central,1.2,Credit Card,Cancelled
TXN_000722,CUST_00732,Headphones,Peripherals,1000,553.72,553720.0,2023-01-31,Eve Wilson,South,,Credit Card,Cancelled
TXN_000723,CUST_00021,Router,Networking,8,1163.3,9306.4,2022-07-06,bob smith,Central,3.5,PayPal,Refunded
TXN_000724,CUST_01093,Printer,Electronics,1,1257.15,1257.15,2021-08-25,David Brown,Central,1.6,PayPal,Cancelled
TXN_000725,CUST_00667,Keyboard,Networking,3,470.95,1412.85,2020-11-13,Carol Davis,West,15.0,PayPal,Pending
TXN_000726,CUST_00332,Router,Accessories,1000,1884.22,1884220.0,2022-09-27,Carol Davis,Central,18.5,PayPal,Completed
TXN_000727,CUST_00955,Headphones,Computers,6,197.15,1182.9,2022-05-18,Alice Johnson,North,27.2,Cash,Refunded
TXN_000728,CUST_00180,Monitor,Accessories,5,218.53,1092.65,2021-01-14,David Brown,Central,,Debit Card,Refunded
TXN_000729,CUST_00586,Mouse,Accessories,10,237.86,2378.6000000000004,2021-03-24,David Brown,Central,12.9,Credit Card,Pending
TXN_000730,CUST_01122,Headphones,Networking,7,50000.0,350000.0,2020-12-03,Carol Davis,West,24.0,Cash,Completed
TXN_000731,CUST_00637,Monitor,Accessories,5,349.01,1745.05,2023-11-21,Alice Johnson,South,10.2,Credit Card,Pending
TXN_000732,CUST_00294,Monitor,Computers,4,1878.32,7513.28,2023-11-09,Carol Davis,Central,8.2,Debit Card,Cancelled
TXN_000733,CUST_00290,Webcam,Accessories,7,50000.0,350000.0,2023-07-31,Alice Johnson,Central,,Credit Card,Refunded
TXN_000734,CUST_00321,Webcam,Electronics,4,74.91,299.64,2023-09-21,Bob Smith,Central,,Debit Card,Pending
TXN_000735,CUST_00833,Webcam,Computers,4,824.76,3299.04,2022-07-08,David Brown,East,18.4,Bank Transfer,Completed
TXN_000736,CUST_01190,Keyboard,Networking,8,921.03,7368.24,2021-08-25,Eve Wilson,East,18.3,Credit Card,Pending
TXN_000737,CUST_00855,Webcam,Accessories,8,1734.0,13872.0,2022-04-05,David Brown,Central,,Credit Card,Cancelled
TXN_000738,CUST_00471,Monitor,Networking,9,381.58,3434.22,2021-01-26,Alice Johnson,South,,PayPal,Refunded
TXN_000739,CUST_00031,Mouse,Computers,4,1072.68,4290.72,2021-01-22,Bob Smith,North,3.2,PayPal,Cancelled
TXN_000740,CUST_01108,Laptop,Computers,3,1738.74,5216.22,2023-05-07,Bob Smith,Central,11.0,Debit Card,Completed
TXN_000741,CUST_00226,Mouse,Accessories,4,1092.91,4371.64,2020-07-12,Carol Davis,North,,Bank Transfer,Completed
TXN_000742,CUST_00045,Monitor,Networking,7,479.0,3353.0,2022-02-17,carol davis,South,29.7,Debit Card,Pending
TXN_000743,CUST_00637,Webcam,Peripherals,3,1848.03,5544.09,2021-11-20,Alice Johnson,South,,PayPal,Completed
TXN_000744,CUST_00502,Mouse,Electronics,0,1063.44,0.0,2020-03-08,Alice Johnson,Central,,PayPal,Completed
TXN_000745,CUST_00809,Tablet,Peripherals,2,1997.68,3995.36,2022-09-05,Carol Davis,Central,28.0,Credit Card,Pending
TXN_000746,CUST_00858,Printer,Electronics,9,50000.0,450000.0,2020-12-01,Alice Johnson,South,5.9,Bank Transfer,Refunded
TXN_000747,CUST_00170,Keyboard,Computers,4,1209.52,4838.08,2020-11-13,Alice Johnson,West,23.9,PayPal,Completed
TXN_000748,CUST_00364,Keyboard,Networking,6,903.28,5419.68,2022-12-07,Eve Wilson,North,13.9,Bank Transfer,Completed
TXN_000749,CUST_00677,Tablet,Computers,4,1154.04,4616.16,2023-10-05,Bob Smith,North,17.8,Debit Card,Cancelled
TXN_000750,CUST_01003,Mouse,Accessories,2,809.62,1619.24,2021-09-29,Carol Davis,North,24.4,Bank Transfer,Pending
TXN_000751,CUST_00553,Monitor,Computers,10,491.94,4919.4,2021-12-18,Carol Davis,North,27.5,Bank Transfer,Pending
TXN_000752,CUST_01106,Webcam,Accessories,8,1938.92,15511.36,2023-06-17,eve wilson,West,,Credit Card,Completed
TXN_000753,CUST_00465,Mouse,Peripherals,1,426.86,426.86,2020-08-13,Carol Davis,East,1.5,Cash,Refunded
TXN_000754,CUST_00064,Smartphone,Peripherals,4,24.2,96.8,2022-06-09,Bob Smith,West,17.0,Credit Card,Refunded
TXN_000755,CUST_00566,Tablet,Networking,4,764.49,3057.96,2021-08-22,Alice Johnson,South,1.9,Credit Card,Refunded
TXN_000756,CUST_00248,Router,Peripherals,8,-100.0,-800.0,2020-04-04,Carol Davis,Central,16.6,Bank Transfer,Completed
TXN_000757,CUST_00012,Mouse,Networking,4,323.02,1292.08,2022-05-04,Bob Smith,West,,Debit Card,Cancelled
TXN_000758,CUST_00373,Keyboard,Electronics,1,379.58,379.58,2022-12-15,David Brown,West,22.3,Credit Card,Pending
TXN_000759,CUST_00604,Router,Computers,-1,886.2,-886.2,2021-08-11,Alice Johnson,East,15.0,Debit Card,Pending
TXN_000760,CUST_00264,Webcam,Peripherals,-1,1358.6,-1358.6,2021-12-13,Bob Smith,Central,27.4,Bank Transfer,Completed
TXN_000761,CUST_00822,Printer,Computers,2,1914.63,3829.26,2020-07-10,Alice Johnson,North,21.1,Bank Transfer,Cancelled
TXN_000762,CUST_00747,Keyboard,Networking,2,0.0,0.0,2022-06-27,Alice Johnson,East,26.7,Credit Card,Refunded
TXN_000763,CUST_00824,Router,Accessories,6,1090.07,6540.42,2022-09-01, Alice Johnson ,North,23.9,PayPal,Refunded
TXN_000764,CUST_00183,Webcam,Electronics,4,83.17,332.68,2020-07-31,Bob Smith,North,15.7,Credit Card,Refunded
TXN_000765,CUST_00333,Laptop,Computers,-1,721.74,-721.74,2022-05-14,carol davis,North,25.6,Cash,Cancelled
TXN_000766,CUST_00266,Monitor,Electronics,8,1918.94,15351.52,2021-08-18,Alice Johnson,South,20.7,Cash,Completed
TXN_000767,CUST_00251,Keyboard,Networking,5,1885.83,9429.15,2020-10-22,Carol Davis,South,25.3,PayPal,Cancelled
TXN_000768,CUST_00259,Smartphone,Electronics,9,119.08,1071.72,2022-11-27,Eve Wilson,East,7.1,PayPal,Refunded
TXN_000769,CUST_00653,Tablet,Electronics,8,521.67,4173.36,2021-01-20,bob smith,East,9.4,PayPal,Completed
TXN_000770,CUST_00663,Keyboard,Electronics,4,1998.83,7995.32,2023-08-30,Alice Johnson,East,22.3,Debit Card,Completed
TXN_000771,CUST_00025,Webcam,Peripherals,1,1075.7,1075.7,2023-03-26,Carol Davis,North,23.0,Debit Card,Completed
TXN_000772,CUST_00562,Smartphone,Accessories,5,982.02,4910.1,2022-10-17,Bob Smith,East,,Bank Transfer,Refunded
TXN_000773,CUST_00510,Monitor,Peripherals,2,1008.91,2017.82,2022-01-07,Bob Smith,South,24.3,PayPal,Cancelled
TXN_000774,CUST_00100,Keyboard,Electronics,4,174.39,697.56,2020-08-24,Eve Wilson,Central,8.1,Credit Card,Cancelled
TXN_000775,CUST_00347,Router,Electronics,6,706.7,4240.200000000001,2023-03-14,Bob Smith,West,,PayPal,Refunded
TXN_000776,CUST_01035,Laptop,Networking,1000,1215.15,1215150.0,2020-12-18,carol davis,North,10.4,Cash,Completed
TXN_000777,CUST_00781,Tablet,Networking,10,1954.38,19543.800000000003,2023-09-05,Alice Johnson,North,,Debit Card,Completed
TXN_000778,CUST_00943,Router,Accessories,9,1653.74,14883.66,2020-11-24,Bob Smith,East,15.0,Cash,Completed
TXN_000779,CUST_00439,Printer,Accessories,-1,357.98,-357.98,2022-08-01,Alice Johnson,South,5.2,PayPal,Pending
TXN_000780,CUST_00295,Headphones,Accessories,4,1727.21,6908.84,2021-01-03,Alice Johnson,South,7.6,Credit Card,Refunded
TXN_000781,CUST_00489,Webcam,Accessories,9,1239.05,11151.449999999999,2023-06-16,Carol Davis,East,,Debit Card,Cancelled
TXN_000782,CUST_00464,Laptop,Peripherals,9,1219.51,10975.59,2023-12-17,Eve Wilson,South,13.8,Cash,Refunded
TXN_000783,CUST_00306,Headphones,Peripherals,2,1365.22,2730.44,2020-05-26,Bob Smith,East,19.8,Credit Card,Pending
TXN_000784,CUST_00425,Laptop,Electronics,6,1891.62,11349.72,2023-10-17,Alice Johnson,Central,15.8,Cash,Completed
TXN_000785,CUST_00350,Headphones,Computers,3,1713.64,5140.92,2020-03-09,Eve Wilson,East,,PayPal,Completed
TXN_000786,CUST_01179,Keyboard,Computers,2,33.76,67.52,2022-12-14,Carol Davis,Central,18.5,Credit Card,Pending
TXN_000787,CUST_00229,Monitor,Peripherals,7,1036.57,7255.99,2023-06-18,Eve Wilson,North,2.2,PayPal,Cancelled
TXN_000788,CUST_00553,Router,Peripherals,4,402.71,1610.84,2023-07-30,Carol Davis,South,2.9,Debit Card,Refunded
TXN_000789,CUST_00126,Keyboard,Peripherals,3,738.83,2216.4900000000002,2021-09-23,Alice Johnson,North,27.4,Cash,Cancelled
TXN_000790,CUST_01040,Printer,Computers,5,211.22,1056.1,2020-09-11,eve wilson,South,22.4,Bank Transfer,Cancelled
TXN_000791,CUST_00119,Tablet,Peripherals,8,1111.13,8889.04,2020-12-05,Carol Davis,South,29.8,PayPal,Cancelled
TXN_000792,CUST_00206,Mouse,Computers,1,42.11,42.11,2022-04-21,David Brown,West,27.2,Credit Card,Completed
TXN_000793,CUST_01174,Smartphone,Networking,2,50000.0,100000.0,2021-11-11, Carol Davis ,South,21.8,Debit Card,Cancelled
TXN_000794,CUST_00117,Headphones,Networking,2,0.0,0.0,2021-03-16,David Brown,North,24.3,Bank Transfer,Pending
TXN_000795,CUST_00105,Laptop,Accessories,-1,99.72,-99.72,2020-10-21,Alice Johnson,West,,Cash,Pending
TXN_000796,CUST_00612,Monitor,Peripherals,8,726.77,5814.16,2021-10-19,Alice Johnson,South,18.2,Cash,Pending
TXN_000797,CUST_00788,Webcam,Peripherals,3,906.09,2718.27,2020-11-21,Alice Johnson,Central,7.0,Cash,Completed
TXN_000798,CUST_01101,Smartphone,Peripherals,7,1603.46,11224.220000000001,2021-06-22,Carol Davis,West,,Bank Transfer,Completed
TXN_000799,CUST_00916,Keyboard,Accessories,0,-100.0,0.0,2020-04-23,Carol Davis,East,,Cash,Refunded
TXN_000800,CUST_00992,Keyboard,Electronics,3,1461.4,4384.200000000001,2023-08-15,David Brown,Central,1.1,Credit Card,Completed
TXN_000801,CUST_00459,Keyboard,Electronics,1,1262.0,1262.0,2020-04-16, David Brown ,North,,Cash,Refunded
TXN_000802,CUST_00736,Keyboard,Peripherals,1,1780.03,1780.03,2020-03-17,Alice Johnson,East,13.9,Bank Transfer,Pending
TXN_000803,CUST_00606,Printer,Networking,6,571.29,3427.74,2023-02-03,Eve Wilson,West,9.5,PayPal,Completed
TXN_000804,CUST_00171,Headphones,Peripherals,8,1479.57,11836.56,2020-07-01,Eve Wilson,North,,PayPal,Cancelled
TXN_000805,CUST_00363,Mouse,Electronics,2,666.5,1333.0,2020-02-16,Carol Davis,North,25.1,Credit Card,Refunded
TXN_000806,CUST_00526,Smartphone,Networking,8,-100.0,-800.0,2023-09-16,David Brown,North,20.7,Debit Card,Pending
TXN_000807,CUST_00507,Smartphone,Peripherals,8,730.82,5846.56,2022-02-08,Alice Johnson,East,17.8,Cash,Cancelled
TXN_000808,CUST_01035,Router,Computers,5,1331.91,6659.55,2021-04-11,Bob Smith,North,,Debit Card,Refunded
TXN_000809,CUST_00261,Keyboard,Accessories,10,322.67,3226.7000000000003,2023-03-30,David Brown,Central,25.8,Cash,Cancelled
TXN_000810,CUST_00041,Laptop,Peripherals,7,1523.87,10667.09,2023-01-19,Carol Davis,Central,22.5,Bank Transfer,Refunded
TXN_000811,CUST_01148,Laptop,Networking,8,1280.81,10246.48,2022-09-04,David Brown,West,,PayPal,Completed
TXN_000812,CUST_00659,Headphones,Accessories,6,208.24,1249.44,2023-01-06,David Brown,Central,9.2,PayPal,Refunded
TXN_000813,CUST_00886,Monitor,Networking,10,249.78,2497.8,2021-01-23,Carol Davis,South,19.7,Bank Transfer,Pending
TXN_000814,CUST_00232,Webcam,Networking,8,1695.2,13561.6,2022-12-23,Carol Davis,East,0.8,Cash,Refunded
TXN_000815,CUST_00436,Router,Networking,5,1572.34,7861.7,2022-09-04,David Brown,East,24.1,PayPal,Completed
TXN_000816,CUST_00277,Mouse,Electronics,6,571.38,3428.2799999999997,2023-06-19,carol davis,Central,26.3,Cash,Refunded
TXN_000817,CUST_00664,Tablet,Accessories,4,1900.06,7600.24,2021-07-01,Eve Wilson,East,,PayPal,Refunded
TXN_000818,CUST_00840,Headphones,Computers,5,0.0,0.0,2023-12-22,carol davis,East,,Credit Card,Refunded
TXN_000819,CUST_00329,Webcam,Networking,3,1147.85,3443.5499999999997,2023-10-08,Eve Wilson,Central,8.2,Debit Card,Refunded
TXN_000820,CUST_00826,Laptop,Computers,7,1085.21,7596.47,2023-07-26,Bob Smith,East,5.2,Bank Transfer,Cancelled
TXN_000821,CUST_00403,Mouse,Electronics,8,802.23,6417.84,2020-07-29,David Brown,West,7.7,Cash,Refunded
TXN_000822,CUST_00218,Monitor,Accessories,2,785.29,1570.58,2023-10-25, David Brown ,West,,Cash,Pending
TXN_000823,CUST_00706,Laptop,Electronics,2,1229.97,2459.94,2022-12-21,Alice Johnson,South,20.1,Credit Card,Completed
TXN_000824,CUST_00403,Headphones,Accessories,10,424.92,4249.2,2022-09-10,Carol Davis,West,21.5,Cash,Cancelled
TXN_000825,CUST_00201,Printer,Electronics,7,1281.03,8967.21,2023-06-04,Eve Wilson,South,9.0,Cash,Completed
TXN_000826,CUST_00507,Smartphone,Electronics,9,1203.11,10827.99,2020-07-12,Carol Davis,East,2.5,Debit Card,Completed
TXN_000827,CUST_00387,Headphones,Peripherals,1,50000.0,50000.0,2022-02-27,David Brown,East,17.2,Cash,Pending
TXN_000828,CUST_01143,Headphones,Networking,5,1064.5,5322.5,2021-09-06,David Brown,South,16.5,Cash,Completed
TXN_000829,CUST_00499,Laptop,Computers,8,1370.73,10965.84,2020-06-11,David Brown,West,1.4,Cash,Cancelled
TXN_000830,CUST_00406,Tablet,Networking,10,1725.21,17252.1,2023-09-02,Carol Davis,South,4.3,Bank Transfer,Refunded
TXN_000831,CUST_00999,Router,Computers,9,544.12,4897.08,2023-05-02,Alice Johnson,West,15.2,PayPal,Cancelled
TXN_000832,CUST_01020,Printer,Networking,0,45.84,0.0,2022-02-16,Bob Smith,West,25.0,Cash,Completed
TXN_000833,CUST_00649,Webcam,Computers,9,46.32,416.88,2020-02-11,carol davis,West,,Bank Transfer,Completed
TXN_000834,CUST_00276,Router,Accessories,4,1976.87,7907.48,2021-01-03,David Brown,North,11.9,Cash,Cancelled
TXN_000835,CUST_00062,Smartphone,Peripherals,4,50000.0,200000.0,2020-06-11,Alice Johnson,Central,11.9,Debit Card,Completed
TXN_000836,CUST_00449,Webcam,Electronics,2,50000.0,100000.0,2022-08-02,Carol Davis,West,28.5,PayPal,Pending
TXN_000837,CUST_00014,Tablet,Electronics,8,434.02,3472.16,2023-05-04,David Brown,North,,Credit Card,Completed
TXN_000838,CUST_00593,Router,Computers,2,1959.19,3918.38,2023-06-16,Bob Smith,East,0.0,Credit Card,Pending
TXN_000839,CUST_01074,Monitor,Accessories,10,811.69,8116.900000000001,2020-12-16,Carol Davis,East,16.3,Credit Card,Cancelled
TXN_000840,CUST_00965,Smartphone,Electronics,1,0.0,0.0,2021-09-12,carol davis,South,,Credit Card,Cancelled
TXN_000841,CUST_00833,Laptop,Computers,10,1599.69,15996.900000000001,2023-12-10,Carol Davis,West,,Bank Transfer,Refunded
TXN_000842,CUST_00855,Laptop,Accessories,9,671.25,6041.25,2020-11-02, Carol Davis ,East,9.3,Cash,Completed
TXN_000843,CUST_00793,Router,Accessories,9,228.16,2053.44,2022-10-04,Carol Davis,Central,23.3,Credit Card,Completed
TXN_000844,CUST_00615,Printer,Peripherals,2,744.5,1489.0,2023-02-13,Alice Johnson,East,14.7,Bank Transfer,Pending
TXN_000845,CUST_00823,Webcam,Peripherals,6,532.68,3196.08,2021-08-16,Alice Johnson,East,,Bank Transfer,Cancelled
TXN_000846,CUST_00297,Monitor,Networking,1,130.56,130.56,2021-12-10,alice johnson,South,15.4,PayPal,Pending
TXN_000847,CUST_00842,Printer,Accessories,8,294.53,2356.24,2020-05-08,David Brown,North,26.2,Credit Card,Refunded
TXN_000848,CUST_00783,Printer,Electronics,1,1074.4,1074.4,2021-06-26,Bob Smith,South,6.8,PayPal,Refunded
TXN_000849,CUST_00842,Smartphone,Electronics,2,1569.02,3138.04,2021-10-22,alice johnson,North,25.0,PayPal,Cancelled
TXN_000850,CUST_00228,Printer,Electronics,8,50000.0,400000.0,2021-05-27,Bob Smith,East,3.1,PayPal,Refunded
TXN_000851,CUST_00988,Laptop,Networking,3,1212.18,3636.54,2020-11-22,Bob Smith,Central,,Cash,Pending
TXN_000852,CUST_00022,Router,Computers,3,361.64,1084.92,2022-01-14,Eve Wilson,West,,PayPal,Cancelled
TXN_000853,CUST_00112,Printer,Peripherals,1,1172.15,1172.15,2021-07-02,Carol Davis,West,25.4,Bank Transfer,Completed
TXN_000854,CUST_00186,Tablet,Computers,7,131.05,917.3500000000001,2021-03-18, david brown ,Central,4.5,PayPal,Completed
TXN_000855,CUST_00144,Monitor,Computers,7,920.78,6445.46,2021-04-08,Carol Davis,Central,3.7,PayPal,Refunded
TXN_000856,CUST_00158,Monitor,Networking,10,1612.34,16123.4,2021-12-12,Eve Wilson,South,29.6,Debit Card,Cancelled
TXN_000857,CUST_00499,Monitor,Peripherals,3,1241.47,3724.41,2020-12-30,Carol Davis,Central,,Credit Card,Refunded
TXN_000858,CUST_00550,Laptop,Peripherals,8,1646.49,13171.92,2023-08-23,Eve Wilson,Central,,Cash,Completed
TXN_000859,CUST_00115,Laptop,Electronics,6,1035.4,6212.400000000001,2021-05-08, Eve Wilson ,North,1.9,Cash,Refunded
TXN_000860,CUST_00003,Printer,Peripherals,8,773.79,6190.32,2023-03-03,Bob Smith,North,14.0,Bank Transfer,Completed
TXN_000861,CUST_00645,Printer,Computers,8,982.26,7858.08,2022-12-20,eve wilson,West,3.4,Debit Card,Completed
TXN_000862,CUST_00098,Mouse,Electronics,2,1095.38,2190.76,2021-11-02,David Brown,Central,0.0,Cash,Pending
TXN_000863,CUST_00993,Keyboard,Electronics,9,657.75,5919.75,2020-01-06,David Brown,South,20.8,Bank Transfer,Cancelled
TXN_000864,CUST_00150,Mouse,Accessories,2,322.43,644.86,2022-08-16,alice johnson,Central,22.8,Cash,Completed
TXN_000865,CUST_00741,Smartphone,Computers,1000,249.52,249520.0,2022-12-22, carol davis ,North,,Credit Card,Pending
TXN_000866,CUST_00046,Laptop,Networking,1,50000.0,50000.0,2022-02-04,Alice Johnson,South,23.2,PayPal,Refunded
TXN_000867,CUST_00298,Monitor,Peripherals,10,459.99,4599.9,2022-08-11,Eve Wilson,South,5.3,Debit Card,Completed
TXN_000868,CUST_00769,Laptop,Accessories,7,883.49,6184.43,2020-10-31,Carol Davis,South,18.3,Cash,Completed
TXN_000869,CUST_00281,Mouse,Peripherals,0,1788.24,0.0,2022-03-08,Eve Wilson,East,12.8,Debit Card,Completed
TXN_000870,CUST_00628,Mouse,Peripherals,-1,847.22,-847.22,2020-08-28,carol davis,East,,Cash,Refunded
TXN_000871,CUST_00477,Smartphone,Peripherals,9,1756.04,15804.36,2021-04-12,Bob Smith,South,8.4,Debit Card,Pending
TXN_000872,CUST_00455,Printer,Peripherals,4,1144.29,4577.16,2020-01-09,Bob Smith,South,7.8,Credit Card,Cancelled
TXN_000873,CUST_00503,Printer,Networking,-1,939.93,-939.93,2022-10-20,Bob Smith,West,22.0,Bank Transfer,Refunded
TXN_000874,CUST_00874,Headphones,Networking,6,1991.17,11947.02,2021-01-31,eve wilson,Central,,Debit Card,Pending
TXN_000875,CUST_00389,Laptop,Peripherals,2,1986.41,3972.82,2023-01-15,Bob Smith,West,15.7,PayPal,Pending
TXN_000876,CUST_00214,Laptop,Peripherals,7,813.49,5694.43,2022-12-16,Bob Smith,West,17.2,Credit Card,Completed
TXN_000877,CUST_00775,Monitor,Peripherals,9,1814.69,16332.210000000001,2022-09-23,eve wilson,South,16.3,Cash,Refunded
TXN_000878,CUST_00661,Printer,Electronics,2,1197.6,2395.2,2020-11-17,Carol Davis,West,,PayPal,Completed
TXN_000879,CUST_00445,Smartphone,Electronics,9,1121.94,10097.460000000001,2020-01-09,Eve Wilson,East,15.9,PayPal,Completed
TXN_000880,CUST_00557,Printer,Computers,7,-100.0,-700.0,2023-01-09,David Brown,South,5.5,Debit Card,Completed
TXN_000881,CUST_01033,Laptop,Networking,7,647.15,4530.05,2023-08-03,Eve Wilson,East,0.7,PayPal,Completed
TXN_000882,CUST_00434,Webcam,Peripherals,6,1683.5,10101.0,2022-06-17,Alice Johnson,Central,0.7,Credit Card,Cancelled
TXN_000883,CUST_00656,Webcam,Peripherals,0,1470.66,0.0,2021-02-14,Alice Johnson,North,,Cash,Refunded
TXN_000884,CUST_00282,Keyboard,Networking,5,-100.0,-500.0,2021-05-19,Bob Smith,Central,6.8,Credit Card,Cancelled
TXN_000885,CUST_00979,Monitor,Networking,9,37.93,341.37,2022-06-21,Eve Wilson,East,,Credit Card,Cancelled
TXN_000886,CUST_00906,Webcam,Accessories,7,1203.8,8426.6,2023-11-30,David Brown,West,3.8,Cash,Cancelled
TXN_000887,CUST_00307,Keyboard,Accessories,7,357.3,2501.1,2020-12-31,Eve Wilson,South,21.6,PayPal,Cancelled
TXN_000888,CUST_00090,Monitor,Electronics,5,1038.36,5191.799999999999,2022-06-16,Bob Smith,Central,7.1,Debit Card,Pending
